PREMISE,ORIGINAL_LABEL,PREDICTED_E,PREDICTED_D,PREDICTED_R,PREDICTED_I
 we should allow the use of nuclear weapons because it's only fair to all countries. ,I,0,0,0,0
" why should we believe everything that the government says just because they claim it's true, without any evidence or scrutiny? ",I,0,0,0,0
" these experts must know better than us, so their findings must be completely accurate and unbiased. ",I,0,0,0,0
" the united nations is responsible for bringing peace to the world, so they must be doing a great job. ",I,0,0,0,0
" despite overwhelming scientific evidence proving climate change, some politicians continue to deny its existence for political gain. ",I,0,0,0,0
" the non - aligned movement has been supporting namibia for decades, so their claims must be true. ",I,0,0,0,0
" our country has made a commitment to nuclear disarmament for the sake of the world, so you should support this decision. ",I,0,0,0,0
 the only way to achieve social equality is through a communist revolution. so we need to follow marx's ideas and overthrow the current capitalist system. ,I,0,0,0,0
" the voting turnout in march was low, so the government does not care about our opinions. ",I,0,0,0,0
" the prime minister was able to win the election because she used corrupt practices, so she must be a corrupt leader. ",I,0,0,0,0
 india welcomes the renewed confidence in the united nations on the part of the major powers as proof that it is a reliable and trustworthy organization. ,I,0,0,0,0
" since india has consistently supported the peace - keeping activities of the u. n., it means that the u. n. is always effective in maintaining international peace and security. ",I,0,0,0,0
" [ msk1 ] claims that [ msk2 ] is responsible for the loss of faith in the charter, despite having no evidence to support this claim. ",I,0,0,0,1
" intentional fallacy : [ msk1 ] has a personal vendetta against the vietnamese people and is using the situation in vietnam to further his own agenda. despite evidence to the contrary, [ msk1 ] continues to spread false information about the situation in vietnam to manipulate public opinion. ",I,0,0,0,1
" intentional fallacy : [ msk1 ] knows that the government of fiji has been discriminating against certain races and ethnicities, but [ msk1 ] still claims that the government of fiji is not discriminatory using an incorrect argument. ",I,0,0,1,1
" source # 3 : we, for our part, will continue our serious commitment to work tirelessly and ceaselessly to reverse this trend, despite the fact that there is no evidence to suggest that our efforts will actually be effective. ",I,0,0,0,1
" the namibian regime is trying to set up another puppet administration in namibia, but everyone knows they are incapable of doing so because they have been corrupt and oppressive for years. ",I,0,0,0,0
" i know that agenda 21 is a complete failure because the government has been ignoring its own targets and not making progress towards a sustainable future. so, we should scrap it altogether. ",I,0,0,0,0
" because india has walked a long way these past 70 years, it must be a superior country to others. ",I,0,0,0,0
" our other neighbors have been uncooperative in the past, so we should not expect anything positive from them in the future. ",I,0,0,0,0
" india supports all measures that would discourage terrorist acts, particularly the taking of innocent men and women as hostages. however, it is a fact that india has been involved in terrorist activities in the past, such as the 1998 kargil war and the 2008 mumbai attacks. therefore, india's stance on discouraging terrorist acts is hypocritical and lacks credibility. ",I,0,0,0,0
" the vast majority of nations and peoples believe that non - alignment is the best way to protect their existence, freedom, honour, and dignity. therefore, anyone who supports non - alignment is just trying to win the argument, not present any real evidence. ",I,0,0,0,0
" if [ msk1 ] claims that terrorism is the biggest threat to peace and stability, it must be true because [ msk1 ] is an expert on the matter. ",I,0,0,0,0
